filename,basename,gpt_time,gpt_mems,gpt_path,gpt_error,dfs_time,dfs_max_mems,dfs_min_mems,dfs_best_path,dfs_error,dp_time,dp_mems,dp_path,dp_error,success_gpt,success_dfs,success_dp,gpt_eq_dp_mems,gpt_eq_dfs_mems,dp_eq_dfs_mems,gpt_dp_mems_diff,gpt_dfs_mems_diff,dp_dfs_mems_diff,eppath_feasible,eppath_feasible_reason,eppath_feasible_source,gpt_path_feasible_by_eppath,is_true,worst_mems_dp,worst_path_dp,worst_mems_dfs,worst_path_dfs,run_round,run_stage,run_stage_tag
/home/zhangliwei/eppather/testcase/output_complete2/averages-arithmetic-mean.c,averages-arithmetic-mean.c,595.4537,4,"[TEST INPUT PATH EXPR]:
sum[0] = 0;
i = 0;
@(i < len);
sum[0] = sum[0] + v[i];
i = i + 1;
@(i < len);
sum[0] = sum[0] + v[i];
i = i + 1;
@(i < len);
sum[0] = sum[0] + v[i];
i = i + 1;
@(!(i < len));
sum[0] = sum[0] / len;
return sum[0];",,0.265051,13,4,"[TEST INPUT PATH EXPR]:
int v[5];
int len;
int sum[5];
int i;
sum[0] = 0;i = 0;
@(i < len);
i = i + 1;
sum[0] = sum[0] + v[i];@(i < len);
i = i + 1;
sum[0] = sum[0] + v[i];@(i < len);
i = i + 1;
sum[0] = sum[0] + v[i];@(!(i < len));
sum[0] = sum[0] / len;return sum[0];",,0.489075,4,,,True,True,True,True,False,False,0,-9,-9,true,no_obvious_conflict_by_local_parser,local_parser,True,False,4,,13,"[TEST INPUT PATH EXPR]:
int v[5];
int len;
int sum[5];
int i;
sum[0] = 0;i = 0;
@(i < len);
i = i + 1;
sum[0] = sum[0] + v[i];@(i < len);
i = i + 1;
sum[0] = sum[0] + v[i];@(i < len);
i = i + 1;
sum[0] = sum[0] + v[i];@(!(i < len));
sum[0] = sum[0] / len;return sum[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/averages-median-2.c,averages-median-2.c,1268.3131,1,"[TEST INPUT PATH EXPR]:
int left = 0;
int right = len - 1;
@(!(left < right));
return x[k];",,29.4847,32,11,"[TEST INPUT PATH EXPR]:
int k;
int x[5];
int len;
int left = 0;
int right = len - 1;
int pos;
int i;
int pivot;
int t;
@(left < right);
pivot = x[k];t = x[k];x[k] = x[right];x[right] = t;pos = left;i = left;
@(i < right);
i = i + 1;
@(x[i] < pivot);
t = x[i];x[i] = x[pos];x[pos] = t;pos = pos + 1;@(i < right);
i = i + 1;
@(!(x[i] < pivot));
@(i < right);
i = i + 1;
@(x[i] < pivot);
t = x[i];x[i] = x[pos];x[pos] = t;pos = pos + 1;@(i < right);
i = i + 1;
@(!(x[i] < pivot));
@(!(i < right));
t = x[right];x[right] = x[pos];x[pos] = t;@(!(pos == k));
@(pos < k);
left = pos + 1;@(left < right);
pivot = x[k];t = x[k];x[k] = x[right];x[right] = t;pos = left;i = left;
@(i < right);
i = i + 1;
@(!(x[i] < pivot));
@(!(i < right));
t = x[right];x[right] = x[pos];x[pos] = t;@(pos == k);
break;return x[k];",,3.14478,1,,,True,True,True,True,False,False,0,-31,-31,true,no_obvious_conflict_by_local_parser,local_parser,True,False,1,,32,"[TEST INPUT PATH EXPR]:
int k;
int x[5];
int len;
int left = 0;
int right = len - 1;
int pos;
int i;
int pivot;
int t;
@(left < right);
pivot = x[k];t = x[k];x[k] = x[right];x[right] = t;pos = left;i = left;
@(i < right);
i = i + 1;
@(x[i] < pivot);
t = x[i];x[i] = x[pos];x[pos] = t;pos = pos + 1;@(i < right);
i = i + 1;
@(!(x[i] < pivot));
@(i < right);
i = i + 1;
@(x[i] < pivot);
t = x[i];x[i] = x[pos];x[pos] = t;pos = pos + 1;@(i < right);
i = i + 1;
@(!(x[i] < pivot));
@(!(i < right));
t = x[right];x[right] = x[pos];x[pos] = t;@(!(pos == k));
@(pos < k);
left = pos + 1;@(left < right);
pivot = x[k];t = x[k];x[k] = x[right];x[right] = t;pos = left;i = left;
@(i < right);
i = i + 1;
@(!(x[i] < pivot));
@(!(i < right));
t = x[right];x[right] = x[pos];x[pos] = t;@(pos == k);
break;return x[k];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/averages-simple-moving-average-1.c,averages-simple-moving-average-1.c,638.6493,61,"[TEST INPUT PATH EXPR]:
@(action==4 && period<=0);
int values[5];
int sum[5] = {0};
int lv[5] = {0};
int sma[5] = {0};
int v[5] = {0};
int o[5] = {0};
int r[5] = {0};
if (action == 0) { };
else if (action == 1) { };
else if (action == 2) { };
else if (action == 3) { };
else if (action == 4) {;
o[0] = handle;
v[0] = value;
if (lv[0] < period) { } else {;
sum[0] = sum[0] - values[lv[0] % period];
sum[0] = sum[0] + v[0];
sma[0] = sum[0] / period;
values[lv[0] % period] = v[0];
lv[0] = lv[0] + 1;
};
r[0] = sma[0];
};
return r[0];",,error,error,error,,retcode_-11,error,error,,retcode_-11,True,False,False,False,False,False,,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/balanced-brackets-2.c,balanced-brackets-2.c,454.0899,43,"[TEST INPUT PATH EXPR]:
i = 0;
balance[0] = 0;
@(s[i] != '\0');
@(s[i] == '[');
balance[0] = balance[0] + 1;
@(balance[0] >= 0);
i = i + 1;
@(s[i] != '\0');
@(s[i] != '[');
@(s[i] == ']');
balance[0] = balance[0] - 1;
@(balance[0] >= 0);
i = i + 1;
@(s[i] != '\0');
@(s[i] != '[');
@(s[i] != ']');
@(balance[0] >= 0);
i = i + 1;
@(s[i] == '\0');
@(balance[0] == 0);
return 1;",,1.06517,17,3,"[TEST INPUT PATH EXPR]:
char* s;
int balance[5] = {0};
balance[0] = 0;int i = 0;
@(s[i] != '\0');
i = i + 1;
@(s[i] == '[');
balance[0] = balance[0] + 1;@(!(balance[0] < 0));
@(s[i] != '\0');
i = i + 1;
@(s[i] == '[');
balance[0] = balance[0] + 1;@(!(balance[0] < 0));
@(s[i] != '\0');
i = i + 1;
@(!(s[i] == '['));
@(!(s[i] == ']'));
@(!(balance[0] < 0));
@(!(s[i] != '\0'));
@(!(balance[0] == 0));
return 0;",,error,error,,timeout,True,True,False,False,False,False,,26,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,17,"[TEST INPUT PATH EXPR]:
char* s;
int balance[5] = {0};
balance[0] = 0;int i = 0;
@(s[i] != '\0');
i = i + 1;
@(s[i] == '[');
balance[0] = balance[0] + 1;@(!(balance[0] < 0));
@(s[i] != '\0');
i = i + 1;
@(s[i] == '[');
balance[0] = balance[0] + 1;@(!(balance[0] < 0));
@(s[i] != '\0');
i = i + 1;
@(!(s[i] == '['));
@(!(s[i] == ']'));
@(!(balance[0] < 0));
@(!(s[i] != '\0'));
@(!(balance[0] == 0));
return 0;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/best-shuffle-2.c,best-shuffle-2.c,1543.5997,613,"[TEST INPUT PATH EXPR]:
[TEST INPUT PATH EXPR];
*least_overlap = str_len;
i = 0;
@(i < str_len);
orig[i] = str[i];
i = i + 1;
@(i < str_len);
orig[i] = str[i];
i = i + 1;
@(i < str_len);
orig[i] = str[i];
i = i + 1;
@(i < str_len);
orig[str_len] = '\0';
*seq_no = 0;
out[str_len] = '\0';
*least_overlap = *least_overlap + 1;
i = 0;
@(i < 26);
letters_count[i] = 0;
letters_char[i] = i + 97;
i = i + 1;
@(i < 26);
letters_count[i] = 0;
letters_char[i] = i + 97;
i = i + 1;
@(i < 26);
letters_count[i] = 0;
letters_char[i] = i + 97;
i = i + 1;
@(i < 26);
i = 0;
@(i < str_len);
letters_count[str[i] - 97] = letters_count[str[i] - 97] + 1;
i = i + 1;
@(i < str_len);
letters_count[str[i] - 97] = letters_count[str[i] - 97] + 1;
i = i + 1;
@(i < str_len);
letters_count[str[i] - 97] = letters_count[str[i] - 97] + 1;
i = i + 1;
@(i < str_len);
n_letters = 0;
i = 0;
@(i < 26);
@(letters_count[i] > 0);
letters_count[n_letters] = letters_count[i];
letters_char[n_letters] = letters_char[i];
n_letters = n_letters + 1;
i = i + 1;
@(i < 26);
@(letters_count[i] > 0);
letters_count[n_letters] = letters_count[i];
letters_char[n_letters] = letters_char[i];
n_letters = n_letters + 1;
i = i + 1;
@(i < 26);
@(letters_count[i] > 0);
letters_count[n_letters] = letters_count[i];
letters_char[n_letters] = letters_char[i];
n_letters = n_letters + 1;
i = i + 1;
@(i < 26);
@(pos < 0);
i = 0;
@(i < n_letters);
@(letters_count[i] == 0);
out[pos] = letters_char[i];
letters_count[i] = letters_count[i] - 1;
@(letters_char[i] == orig[pos]);
ol = overlap;
@(ol <= (*least_overlap));
@(pos < 0);
i = 0;
@(i < n_letters);
@(letters_count[i] == 0);
continue;
i = i + 1;
@(i < n_letters);
@(letters_count[i] == 0);
out[pos] = letters_char[i];
letters_count[i] = letters_count[i] - 1;
@(letters_char[i] == orig[pos]);
ol = overlap + 1;
@(ol <= (*least_overlap));
@(pos < 0);
i = 0;
@(i < n_letters);
@(letters_count[i] == 0);
continue;
i = i + 1;
@(i < n_letters);
@(letters_count[i] == 0);
continue;
i = i + 1;
@(i < n_letters);
@(letters_count[i] == 0);
out[pos] = letters_char[i];
letters_count[i] = letters_count[i] - 1;
@(letters_char[i] == orig[pos]);
ol = overlap;
@(ol <= (*least_overlap));
@(overlap < (*least_overlap));
*least_overlap = overlap;
*seq_no = 0;
*seq_no = *seq_no + 1;
i = 0;
@(i < orig_len);
best[i] = out[i];
i = i + 1;
@(i < orig_len);
best[i] = out[i];
i = i + 1;
@(i < orig_len);
best[i] = out[i];
i = i + 1;
@(i < orig_len);
best[orig_len] = '\0';
return;
letters_count[i] = letters_count[i] + 1;
i = i + 1;
@(i < n_letters);
return;
letters_count[i] = letters_count[i] + 1;
i = i + 1;
@(i < n_letters);
@(letters_count[i] == 0);
out[pos] = letters_char[i];
letters_count[i] = letters_count[i] - 1;
@(letters_char[i] == orig[pos]);
ol = overlap;
@(ol <= (*least_overlap));
@(pos < 0);
i = 0;
@(i < n_letters);
@(letters_count[i] == 0);
out[pos] = letters_char[i];
letters_count[i] = letters_count[i] - 1;
@(letters_char[i] == orig[pos]);
ol = overlap;
@(ol <= (*least_overlap));
@(overlap < (*least_overlap));
*least_overlap = overlap;
*seq_no = 0;
*seq_no = *seq_no + 1;
i = 0;
@(i < orig_len);
best[i] = out[i];
i = i + 1;
@(i < orig_len);
best[i] = out[i];
i = i + 1;
@(i < orig_len);
best[i] = out[i];
i = i + 1;
@(i < orig_len);
best[orig_len] = '\0';
return;
letters_count[i] = letters_count[i] + 1;
i = i + 1;
@(i < n_letters);
return;
letters_count[i] = letters_count[i] + 1;
i = i + 1;
@(i < n_letters);
return;
letters_count[i] = letters_count[i] + 1;
i = i + 1;
@(i < n_letters);
@(letters_count[i] == 0);
out[pos] = letters_char[i];
letters_count[i] = letters_count[i] - 1;
@(letters_char[i] == orig[pos]);
ol = overlap + 1;
@(ol <= (*least_overlap));
@(pos < 0);
i = 0;
@(i < n_letters);
@(letters_count[i] == 0);
out[pos] = letters_char[i];
letters_count[i] = letters_count[i] - 1;
@(letters_char[i] == orig[pos]);
ol = overlap;
@(ol <= (*least_overlap));
@(overlap < (*least_overlap));
*seq_no = *seq_no + 1;
i = 0;
@(i < orig_len);
best[i] = out[i];
i = i + 1;
@(i < orig_len);
best[i] = out[i];
i = i + 1;
@(i < orig_len);
best[i] = out[i];
i = i + 1;
@(i < orig_len);
best[orig_len] = '\0';
return;
letters_count[i] = letters_count[i] + 1;
i = i + 1;
@(i < n_letters);
return;
letters_count[i] = letters_count[i] + 1;
i = i + 1;
@(i < n_letters);
@(letters_count[i] == 0);
continue;
i = i + 1;
@(i < n_letters);
@(letters_count[i] == 0);
out[pos] = letters_char[i];
letters_count[i] = letters_count[i] - 1;
@(letters_char[i] == orig[pos]);
ol = overlap;
@(ol <= (*least_overlap));
@(pos < 0);
i = 0;
@(i < n_letters);
@(letters_count[i] == 0);
out[pos] = letters_char[i];
letters_count[i] = letters_count[i] - 1;
@(letters_char[i] == orig[pos]);
ol = overlap + 1;
@(ol <= (*least_overlap));
letters_count[i] = letters_count[i] + 1;
i = i + 1;
@(i < n_letters);
@(letters_count[i] == 0);
continue;
i = i + 1;
@(i < n_letters);
@(letters_count[i] == 0);
continue;
i = i + 1;
@(i < n_letters);
return;
letters_count[i] = letters_count[i] + 1;
i = i + 1;
@(i < n_letters);
return;
letters_count[i] = letters_count[i] + 1;
i = i + 1;
@(i < n_letters);
@(letters_count[i] == 0);
out[pos] = letters_char[i];
letters_count[i] = letters_count[i] - 1;
@(letters_char[i] == orig[pos]);
ol = overlap + 1;
@(ol <= (*least_overlap));
letters_count[i] = letters_count[i] + 1;
i = i + 1;
@(i < n_letters);
return;",,error,error,error,,timeout,error,error,,timeout,True,False,False,False,False,False,,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/binary-strings.c,binary-strings.c,529.7827,43,"[TEST INPUT PATH EXPR]:
len = l_len;
@(len > r_len);
len = r_len;
i = 0;
@(i < len);
@(l_s[i] == r_s[i]);
i = i + 1;
@(i < len);
@(l_s[i] == r_s[i]);
i = i + 1;
@(i < len);
@(l_s[i] != r_s[i]);
res = l_s[i] - r_s[i];
return res;",,error,error,error,,retcode_-11,error,error,,retcode_-11,True,False,False,False,False,False,,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/bitmap-flood-fill-1.c,bitmap-flood-fill-1.c,2023.0027,-1,[NO FEASIBLE PATH],,error,error,error,,retcode_-11,0.120058,-1,,,True,False,True,True,False,False,0,,,true,explicit_no_feasible_path_marker,local_parser,True,False,-1,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/bitmap-read-an-image-through-a-pipe-2.c,bitmap-read-an-image-through-a-pipe-2.c,57.0714,2,"[TEST INPUT PATH EXPR]:
test[0]=0;
@(test[0]==0);
return 0;",,0.124991,2,2,"[TEST INPUT PATH EXPR]:
int name[5];
int im[5];
int pipe[5];
int buf[356];
int test[5];
int i;
test[0] = 0;@(test[0] == 0);
return 0;",,0.397058,2,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,2,,2,"[TEST INPUT PATH EXPR]:
int name[5];
int im[5];
int pipe[5];
int buf[356];
int test[5];
int i;
test[0] = 0;@(test[0] == 0);
return 0;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/bitwise-operations-1.c,bitwise-operations-1.c,248.3908,7,"[TEST INPUT PATH EXPR]:
result[0] = a & b;
result[1] = a | b;
result[2] = a ^ b;
result[3] = ~a;
result[4] = a << b;
result2[0] = a >> b;
c = a;
result2[1] = c >> b;
return;",,0.0763475,7,7,"[TEST INPUT PATH EXPR]:
int a;
int b;
int result[5];
int result2[5];
unsigned int c;
result[0] = a & b;result[1] = a | b;result[2] = a ^ b;result[3] = ~a;result[4] = a << b;result2[0] = a >> b;c = a;result2[1] = c >> b;return;",,0.507602,7,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,7,,7,"[TEST INPUT PATH EXPR]:
int a;
int b;
int result[5];
int result2[5];
unsigned int c;
result[0] = a & b;result[1] = a | b;result[2] = a ^ b;result[3] = ~a;result[4] = a << b;result2[0] = a >> b;c = a;result2[1] = c >> b;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/bitwise-operations-2.c,bitwise-operations-2.c,204.2679,16,"[TEST INPUT PATH EXPR]:
@(1);
temp[0] = x;
temp1[0] = s;
temp2[0] = 32;
temp3[0] = temp[0] >> temp1[0];
temp4[0] = temp2[0] - temp1[0];
temp5[0] = temp[0] << temp4[0];
temp6[0] = temp3[0] | temp5[0];
return temp6[0];",,0.0697567,16,16,"[TEST INPUT PATH EXPR]:
unsigned int x;
unsigned int s;
unsigned int temp[5];
unsigned int temp1[5];
unsigned int temp2[5];
unsigned int temp3[5];
unsigned int temp4[5];
unsigned int temp5[5];
unsigned int temp6[5];
temp[0] = x;temp1[0] = s;temp2[0] = 32;temp3[0] = temp[0] >> temp1[0];temp4[0] = temp2[0] - temp1[0];temp5[0] = temp[0] << temp4[0];temp6[0] = temp3[0] | temp5[0];return temp6[0];",,0.503521,16,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,16,,16,"[TEST INPUT PATH EXPR]:
unsigned int x;
unsigned int s;
unsigned int temp[5];
unsigned int temp1[5];
unsigned int temp2[5];
unsigned int temp3[5];
unsigned int temp4[5];
unsigned int temp5[5];
unsigned int temp6[5];
temp[0] = x;temp1[0] = s;temp2[0] = 32;temp3[0] = temp[0] >> temp1[0];temp4[0] = temp2[0] - temp1[0];temp5[0] = temp[0] << temp4[0];temp6[0] = temp3[0] | temp5[0];return temp6[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/bogo_sort.c,bogo_sort.c,825.3264,153,"[TEST INPUT PATH EXPR]:
@(1);
int i = n - 1;
@(i >= 1);
@(array[i] < array[i - 1]);
i = i - 1;
@(i >= 1);
@(array[i] < array[i - 1]);
return 0;
int i = 0;
@(i < n);
int t = array[i];
int r = i % n;
array[i] = array[r];
array[r] = t;
i = i + 1;
@(i < n);
int t = array[i];
int r = i % n;
array[i] = array[r];
array[r] = t;
i = i + 1;
@(i < n);
int t = array[i];
int r = i % n;
array[i] = array[r];
array[r] = t;
i = i + 1;
@(i < n);
int i = n - 1;
@(i >= 1);
@(array[i] < array[i - 1]);
i = i - 1;
@(i >= 1);
@(array[i] < array[i - 1]);
return 0;
int i = 0;
@(i < n);
int t = array[i];
int r = i % n;
array[i] = array[r];
array[r] = t;
i = i + 1;
@(i < n);
int t = array[i];
int r = i % n;
array[i] = array[r];
array[r] = t;
i = i + 1;
@(i < n);
int t = array[i];
int r = i % n;
array[i] = array[r];
array[r] = t;
i = i + 1;
@(i < n);
int i = n - 1;
@(i >= 1);
@(array[i] < array[i - 1]);
i = i - 1;
@(i >= 1);
@(array[i] < array[i - 1]);
i = i - 1;
@(i >= 1);
return 1;
break;
return;",,error,error,error,,retcode_-11,error,error,,retcode_-11,True,False,False,False,False,False,,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/bubble_sort.c,bubble_sort.c,922.6597,12,"[TEST INPUT PATH EXPR]:
@(i = 0);
@(i < n);
@(j = 0);
@(j < n - 1);
@(array[j] > array[j + 1]);
@(j = j + 1);
@(j < n - 1);
@(i = i + 1);
@(i < n);
return;",,error,error,error,,timeout,30.9757,12,,,True,False,True,True,False,False,0,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,12,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/call-a-foreign-language-function-1.c,call-a-foreign-language-function-1.c,442.5404,5,"[TEST INPUT PATH EXPR]:
@(arg2 != 0);
quotient[0] = arg1 / arg2;
remainder[0] = arg1 % arg2;
return;",,0.123549,5,5,"[TEST INPUT PATH EXPR]:
int arg1;
int arg2;
int sum[5];
int diff[5];
int product[5];
int quotient[5];
int remainder[5];
sum[0] = arg1 + arg2;diff[0] = arg1 - arg2;product[0] = arg1 * arg2;@(arg2 != 0);
quotient[0] = arg1 / arg2;remainder[0] = arg1 % arg2;return;",,0.531881,5,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,5,,5,"[TEST INPUT PATH EXPR]:
int arg1;
int arg2;
int sum[5];
int diff[5];
int product[5];
int quotient[5];
int remainder[5];
sum[0] = arg1 + arg2;diff[0] = arg1 - arg2;product[0] = arg1 * arg2;@(arg2 != 0);
quotient[0] = arg1 / arg2;remainder[0] = arg1 % arg2;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/call-a-function-in-a-shared-library-1.c,call-a-function-in-a-shared-library-1.c,562.0266,3,"[TEST INPUT PATH EXPR]:
handle[0] = handle[0] + 1;
return handle[0] - 1;",,error,error,error,,retcode_-11,0.140949,3,,,True,False,True,True,False,False,0,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,3,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/call-a-function.c,call-a-function.c,160.2270,1,"[TEST INPUT PATH EXPR]:
@(true);
int x[5];
x[0] = 0;
return;",,0.0730476,1,1,"[TEST INPUT PATH EXPR]:
int x[5];
int a;
int b;
int c;
int x[5];
int a;
int b;
int c;
int x[5];
int a;
int b;
int c;
int d;
int e;
int f;
int x[5];
int arg1;
int arg2;
int x[5];
x[0] = 0;return;",,0.264803,1,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,1,,1,"[TEST INPUT PATH EXPR]:
int x[5];
int a;
int b;
int c;
int x[5];
int a;
int b;
int c;
int x[5];
int a;
int b;
int c;
int d;
int e;
int f;
int x[5];
int arg1;
int arg2;
int x[5];
x[0] = 0;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/call-an-object-method.c,call-an-object-method.c,542.4477,26,"[TEST INPUT PATH EXPR]:
@(arg1 == 2);
response_x[0] = arg2;
response_funcPtr_result[0] = functionPair_func(response_x[0]);
x[0] = num;
funcPtr = &factorial;
result[0] = funcPtr(x[0]);
result[0] = 1;
@(num == 0);
@(num == 1);
result[0] = num * factorial(num - 1);
result[0] = 1;
@(num == 0);
@(num == 1);
result[0] = num * factorial(num - 1);
return result[0];
return result[0];
return result[0];
return;",,error,error,error,,retcode_-11,error,error,,retcode_-11,True,False,False,False,False,False,,,,false,numeric_constraint_conflict:num,local_parser,False,False,,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/catamorphism.c,catamorphism.c,834.9098,49,"[TEST INPUT PATH EXPR]:
val[0] = elms[0];
i = 1;
@(i < size);
fn;
a = val[0];
b = elms[i];
val[0] = a + b;
i = i + 1;
@(i < size);
fn;
a = val[0];
b = elms[i];
val[0] = a + b;
i = i + 1;
@(i < size);
fn;
a = val[0];
b = elms[i];
val[0] = a + b;
i = i + 1;
@(!(i < size));
return val[0];",,0.189924,3,3,"[TEST INPUT PATH EXPR]:
int (*fn)(int, int);
int size;
int *elms;
int val[5];
int i;
int a;
int b;
int a;
int b;
int a;
int b;
int nums[5];
val[0] = elms[0];@(!(i < size));
return val[0];",,error,error,,timeout,True,True,False,False,False,False,,46,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,3,"[TEST INPUT PATH EXPR]:
int (*fn)(int, int);
int size;
int *elms;
int val[5];
int i;
int a;
int b;
int a;
int b;
int a;
int b;
int nums[5];
val[0] = elms[0];@(!(i < size));
return val[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/character-codes.c,character-codes.c,42.4367,2,"[TEST INPUT PATH EXPR]:
@(func());
int result[5];
result[0] = 97;
result[1] = 97;
return;",,0.0634096,2,2,"[TEST INPUT PATH EXPR]:
int result[5];
result[0] = 97;result[1] = 97;return;",,0.137327,2,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,2,,2,"[TEST INPUT PATH EXPR]:
int result[5];
result[0] = 97;result[1] = 97;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/classes.c,classes.c,83.7063,5,"[TEST INPUT PATH EXPR]:
@(true);
pthis[0] = 0;
MyClass_new_variable[0] = pthis[0];
MyClass_someMethod_pthis_variable[0] = 1;
pthis[0] = 0;",,0.0441853,5,5,"[TEST INPUT PATH EXPR]:
int MyClass_new_variable[5];
int MyClass_someMethod_pthis_variable[5];
int pthis[5];
pthis[0] = 0;MyClass_new_variable[0] = pthis[0];MyClass_someMethod_pthis_variable[0] = 1;pthis[0] = 0;return;",,0.194755,5,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,5,,5,"[TEST INPUT PATH EXPR]:
int MyClass_new_variable[5];
int MyClass_someMethod_pthis_variable[5];
int pthis[5];
pthis[0] = 0;MyClass_new_variable[0] = pthis[0];MyClass_someMethod_pthis_variable[0] = 1;pthis[0] = 0;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/closures-value-capture-3.c,closures-value-capture-3.c,1152.7893,2,"[TEST INPUT PATH EXPR]:
t[0] = 0;
x[0] = 0;",,0.0528124,2,2,"[TEST INPUT PATH EXPR]:
int t[5];
int x[5];
int env[5];
int x[5];
int xbind[5];
int xval[5];
int result[5];
int t[5];
int x[5];
int funlist[5];
int iter[5];
int i;
int closure_env[5];
int temp[5];
t[0] = 0;x[0] = 0;",,0.124368,2,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,2,,2,"[TEST INPUT PATH EXPR]:
int t[5];
int x[5];
int env[5];
int x[5];
int xbind[5];
int xval[5];
int result[5];
int t[5];
int x[5];
int funlist[5];
int iter[5];
int i;
int closure_env[5];
int temp[5];
t[0] = 0;x[0] = 0;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/color-of-a-screen-pixel-2.c,color-of-a-screen-pixel-2.c,441.6683,4,"[TEST INPUT PATH EXPR]:
@(hDC != 0);
@(b == 0);
color[0] = -1;
return color[0];",,error,error,error,,retcode_-11,0.874622,4,,,True,False,True,True,False,False,0,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,4,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/combinations-1.c,combinations-1.c,2228.2146,17,"[TEST INPUT PATH EXPR]:
at_arr[0] = at;
pool_arr[0] = pool;
need_arr[0] = need;
chosen_arr[0] = chosen;
@(pool_arr[0] < need_arr[0] + at_arr[0]);
@(need_arr[0] == 0);
i = 0;
@(i < 5);
@(i < pool_arr[0]);
n1 = 1;
n2 = 0;
@(n2 < i);
@(chosen_arr[0] & n1);
n3 = i;
i = i + 1;
@(i < 5);
@(i < pool_arr[0]);
n1 = 1;
n2 = 0;
@(n2 < i);
@(chosen_arr[0] & n1);
n3 = i;
i = i + 1;
@(i < 5);
@(i < pool_arr[0]);
i = i + 1;
@(i < 5);
return;",,1.64512,7,7,"[TEST INPUT PATH EXPR]:
int pool;
int need;
unsigned long chosen;
int at;
int n1;
int n2;
int n3;
int at_arr[5];
int pool_arr[5];
int need_arr[5];
unsigned long chosen_arr[5];
int i;
at_arr[0] = at;pool_arr[0] = pool;need_arr[0] = need;chosen_arr[0] = chosen;@(pool_arr[0] < need_arr[0] + at_arr[0]);
return;",,3.01503,17,,,True,True,True,True,False,False,0,10,10,true,no_obvious_conflict_by_local_parser,local_parser,True,False,17,,7,"[TEST INPUT PATH EXPR]:
int pool;
int need;
unsigned long chosen;
int at;
int n1;
int n2;
int n3;
int at_arr[5];
int pool_arr[5];
int need_arr[5];
unsigned long chosen_arr[5];
int i;
at_arr[0] = at;pool_arr[0] = pool;need_arr[0] = need;chosen_arr[0] = chosen;@(pool_arr[0] < need_arr[0] + at_arr[0]);
return;",1,266,all
